psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EFLAVCIGAR,EPIPE,ESNUS,EDISSOLV,EBIDIS,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G
692498,837.103758614,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1003.08445413,HU3,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1383.886910546,HU3,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,955.281886614,HU3,08,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1062.84904445,HU3,10,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,01,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1062.84904445,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,09,1,6,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1909.858551929,HU3,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1909.858551929,HU3,09,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,09,1,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1343.733914565,HU3,10,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1389.955306692,HU3,08,2,6,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1909.858551929,HU3,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1343.733914565,HU3,08,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1343.733914565,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1389.955306692,HU3,09,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,08,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1510.634892036,HU3,09,2,6,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
692498,977.941577634,HU3,10,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,09,1,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1343.733914565,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,09,1,6,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,08,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,06,1,4,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,NA,NA,1,NA,NA,NA,NA
692498,1297.984688335,HU3,06,1,4,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,1510.634892036,HU3,09,2,6,NA,NA,NA,NA,NA,1,2,2,2,2,2,NA,NA,2,NA,2,2,2,2,2,1,NA,NA,1,NA,NA,NA,NA
692498,1062.84904445,HU3,09,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1389.955306692,HU3,09,2,6,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,NA,1,NA,NA,1,NA
692498,1297.984688335,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,06,2,4,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,735.883680032,HU3,07,1,4,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,08,1,6,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,07,1,5,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,09,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA
692498,1120.971459465,HU3,07,1,5,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1062.84904445,HU3,10,1,6,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,955.281886614,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,07,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,955.281886614,HU3,08,1,5,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,1233.729876461,HU3,11,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1150.903107802,HU3,08,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,955.281886614,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,NA,1,1,NA,1,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,08,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1120.971459465,HU3,09,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,09,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1066.709981376,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,2075.721410869,HU3,06,NA,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1297.984688335,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1066.709981376,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,735.883680032,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,2525.761130576,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,08,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1297.984688335,HU3,06,1,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1066.709981376,HU3,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,2525.761130576,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1066.709981376,HU3,08,1,4,NA,2,2,NA,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1066.709981376,HU3,06,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1297.984688335,HU3,07,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1297.984688335,HU3,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
692498,2525.761130576,HU3,08,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1297.984688335,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,955.281886614,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1297.984688335,HU3,06,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
692498,1150.903107802,HU3,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1150.903107802,HU3,08,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1150.903107802,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1587.694517901,HU3,07,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,1,1,2,1,2,NA,NA,NA,NA,NA,NA,1,2,2,2,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
692498,2525.761130576,HU3,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,07,1,4,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,1389.955306692,HU3,11,2,6,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,NA,NA,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,1,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,1008.261156274,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1333.68126369,HU3,11,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1333.68126369,HU3,10,1,7,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,NA,NA,NA,1,NA,1
692498,1333.68126369,HU3,10,1,7,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,NA,NA,1,1,NA,1,NA
692498,961.813864947,HU3,10,1,7,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1333.68126369,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1769.474086919,HU3,09,2,7,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,2458.922713944,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1858.94210727,HU3,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,09,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,955.281886614,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,465.940322185,HU3,08,1,5,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,1
692498,955.281886614,HU3,08,1,5,2,1,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,866.410455422,HU3,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,889.544936544,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1120.971459465,HU3,09,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,980.789370548,HU3,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1008.261156274,HU3,10,1,7,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,959.735099817,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1008.261156274,HU3,10,1,7,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,NA,NA,1,NA,NA,NA,NA
692498,1008.261156274,HU3,09,1,7,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1858.94210727,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,815.913725586,HU3,01,1,4,NA,1,NA,NA,1,2,2,2,2,2,1,NA,NA,2,NA,2,2,2,2,2,1,NA,1,NA,NA,NA,NA,NA
692498,1773.306728897,HU3,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,1,1,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
692498,2458.922713944,HU3,09,2,7,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1773.306728897,HU3,10,2,7,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1773.306728897,HU3,10,2,7,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA
692498,2458.922713944,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,09,1,7,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA
692498,1008.261156274,HU3,10,1,7,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,1858.94210727,HU3,10,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,961.813864947,HU3,10,1,7,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,10,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
692498,977.941577634,HU3,09,1,6,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,1062.84904445,HU3,10,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692498,468.936096672,HU3,01,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA
692498,1343.733914565,HU3,08,1,6,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
