psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EPIPE,ESNUS,EDISSOLV,EBIDIS,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G
259407,945.273644846,HR1,09,2,7,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2008.83081473,HR1,10,1,7,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2008.83081473,HR1,11,1,7,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,NA,NA,NA,NA,1,NA,NA
259407,2008.83081473,HR1,11,1,7,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA
259407,945.273644846,HR1,09,2,7,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,NA
259407,945.273644846,HR1,10,2,7,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,945.273644846,HR1,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,945.273644846,HR1,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,945.273644846,HR1,10,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,945.273644846,HR1,09,2,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,09,2,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,NA,NA,1,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,NA,NA,NA,1,NA,1
259407,2052.567886123,HR1,09,1,6,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1
259407,905.756755524,HR1,09,1,5,2,2,2,NA,2,2,2,2,2,2,NA,2,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,07,2,5,1,1,1,1,2,2,2,2,2,2,NA,2,1,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,1
259407,1313.361920462,HR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,07,2,5,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,07,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,09,2,4,1,2,2,1,NA,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,08,2,5,2,2,NA,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1313.361920462,HR1,08,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,08,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2524.009658748,HR1,08,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA
259407,1834.185630105,HR1,07,1,4,1,2,1,1,2,2,2,1,2,2,1,NA,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1834.185630105,HR1,08,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,07,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
259407,1012.412275827,HR1,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,803.148841495,HR1,08,2,4,1,2,2,1,2,2,2,2,2,2,NA,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,1,1
259407,1012.412275827,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,07,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1834.185630105,HR1,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1834.185630105,HR1,06,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2052.567886123,HR1,10,1,6,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,1
259407,1834.185630105,HR1,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA
259407,1834.185630105,HR1,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,905.756755524,HR1,09,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259407,1012.412275827,HR1,06,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1834.185630105,HR1,07,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1834.185630105,HR1,07,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA
259407,1012.412275827,HR1,07,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,05,2,1,1,NA,2,1,1,NA,NA,NA,NA,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259407,1192.474436023,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,03,2,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1784.829373191,HR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1564.384290604,HR1,05,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,05,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,04,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,05,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,05,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,05,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,04,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,1,NA,NA,NA
259407,1284.105216824,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1452.753442802,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1612.674902003,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1784.829373191,HR1,05,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1736.594254892,HR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1284.105216824,HR1,05,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3583.349797391,HR1,07,1,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3183.351246599,HR1,05,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3583.349797391,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,823.178456184,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3583.349797391,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3583.349797391,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3583.349797391,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3583.349797391,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2416.739478189,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,05,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,07,2,3,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,NA,1,1,NA,1,NA,NA
259407,2352.361831048,HR1,06,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,06,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1993.453968404,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,06,2,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2352.361831048,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2078.293243236,HR1,04,1,2,2,1,1,2,2,2,2,2,2,2,NA,2,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3220.498438444,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,782.735765326,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2078.293243236,HR1,05,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3220.498438444,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,782.735765326,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,1817.323533011,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,3220.498438444,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2816.102885991,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2816.102885991,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2816.102885991,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2816.102885991,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2816.102885991,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
259407,2816.102885991,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,04,2,2,NA,2,NA,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,529.633955513,HR1,04,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2793.479730862,HR1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,678.949714416,HR1,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2179.132987449,HR1,05,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,1406.265971088,HR1,05,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2403.898189907,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,05,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,939.485845623,HR1,04,1,1,2,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,04,2,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,04,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,03,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3537.487113886,HR1,05,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,863.394335174,HR1,04,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,3250.976424083,HR1,03,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,05,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,4990.707824997,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,4990.707824997,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,4990.707824997,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,05,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,NA
273856,2566.190530291,HR1,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,4990.707824997,HR1,05,2,3,2,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,4990.707824997,HR1,06,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,05,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,2566.190530291,HR1,06,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
273856,4990.707824997,HR1,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
